"","ids","clsids","w2clsids","schids","ctyids","w2fall","w2ba01","w2ba0201","w2ba0202","w2ba0203","w2ba0204","w2ba0205","w2ba0206","w2ba0207","w2ba0208","w2ba03","w2ba04","w2ba05","w2ba06","w2ba07","w2ba08","w2ba09","w2ba09a","w2ba10","w2ba10a","w2ba11","w2ba12","w2ba13","w2ba1400","w2ba1401","w2ba1401a","w2ba1402","w2ba1402a","w2ba1403","w2ba1403a","w2ba1404","w2ba1404a","w2ba1405","w2ba1405a","w2ba1500","w2ba1501","w2ba1501a","w2ba1502","w2ba1502a","w2ba1503","w2ba1503a","w2ba1504","w2ba1504a","w2ba1505","w2ba1505a","w2ba1600","w2ba1601","w2ba1601a","w2ba1602","w2ba1602a","w2ba1603","w2ba1603a","w2ba1604","w2ba1604a","w2ba1605","w2ba1605a","w2ba1701","w2ba1702","w2ba1703","w2ba1704","w2ba1705","w2ba1706","w2ba18","w2ba19","w2ba20","w2ba21","w2ba22","w2ba23","w2ba24","w2ba25","w2ba2601","w2ba2602","w2ba2603","w2ba2604","w2ba2701","w2ba2702","w2ba2703","w2ba2801","w2ba2802","w2ba2803","w2ba2804","w2ba2805","w2ba2806","w2ba2807","w2ba2808","w2ba2809","w2ba2810","w2ba29","w2ba30","w2ba31","w2ba32","w2bb01","w2bb02","w2bb0300","w2bb0301","w2bb0302","w2bb0303","w2bb0304","w2bb0305","w2bb0306","w2bb04","w2bb0500","w2bb0501","w2bb0502","w2bb0503","w2bb0504","w2bb0505","w2bb0506","w2bb06","w2bb07","w2bb08","w2bb09","w2bb10","w2bb11","w2bb12","w2bb13","w2bb1401","w2bb1402","w2bb1403","w2bb1404","w2bb1405","w2bb1406","w2bb1407","w2bb15","w2bb16","w2bb17","w2bb18","w2bb19","w2bb20","w2bc01a","w2bc01b","w2bc01c","w2bc01d","w2bc01e","w2bc01f","w2bc01g","w2bc01h","w2bc01i","w2bc01j","w2bc0201","w2bc0202","w2bc0203","w2bc0203a","w2bc0204","w2bc0205","w2bc03","w2bc04","w2bc05","w2bc06","w2bc07","w2bc0800","w2bc0801","w2bc0802","w2bc0803","w2bc0804","w2bc0805","w2bc0806","w2bc0807","w2bc0808","w2bc0809","w2bc09","w2bd01","w2bd02","w2bd03","w2bd04","w2bd05a","w2bd05b","w2bd0601a","w2bd0601b","w2bd0601c","w2bd0602a","w2bd0602b","w2bd0602c","w2bd0603a","w2bd0603b","w2bd0603c","w2bd0604a","w2bd0604b","w2bd0604c","w2bd0605a","w2bd0605b","w2bd0605c","w2bd0606a","w2bd0606b","w2bd0606c","w2bd07a","w2bd07b","w2bd08","w2bd09","w2bd09a","w2bd09b","w2bd10","w2bd1100","w2bd1101","w2bd1102","w2bd1103","w2bd1104","w2bd1105","w2bd1106","w2bd1107","w2bd1108","w2bd1201","w2bd1201a","w2bd1202","w2bd1203","w2bd1204","w2bd1205","w2bd1206","w2bd1207","w2bd1208","w2bd1301","w2bd1302","w2bd1303","w2bd1304","w2be01","w2be02","w2be03","w2be04","w2be05","w2be06","w2be07","w2be08","w2be09","w2be10","w2be11","w2be12","w2be13","w2be14","w2be15","w2be16","w2be17","w2be18","w2be19","w2be20","w2be21","w2be22","w2be23","w2be24","w2be25","w2be26","w2be27","w2be28","w2be29","w2be30","w2be31","w2be32","w2be33","w2be34","w2be35","w2be36","w2be3701","w2be3702","w2be3703","w2be3704","w2be38","w2be39","w2be40","random_even_placement"
"11",1065,33,33,9,3,0,1,0,1,0,0,0,0,0,0,1,50,1,2,3,3,1,NA,2,NA,6,2,2,0,1,1,1,2,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,2,2,3,3,3,3,2,3,1,1,1000,3,0,NA,3,3,3,3,5,5,5,1,1,1,1,1,3,1,1,1,1,7,5,3,3,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,5,5,5,4,3,4,2,1,1,0,0,1,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,0,99999,0,0,0,0,NA,0,1,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3.79999995231628,29,26,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,167,54,4,1,200,400,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,3,3,3,3,1972,1,1,2,1987,1,3,7,8,1975,1,1,2,9997,1,3,7,9,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,1,1,1,1,3,3,4,1
"12",1066,33,33,9,3,0,1,0,0,0,0,1,1,0,0,1,0,2,3,2,2,2,NA,2,NA,6,3,1,0,0,NA,1,8,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,3,4,1,1,1,0,3,2,2,3,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,1,9,3,6,4,1,3,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,4,NA,3,4,4,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3,24,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,46,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,1977,1,1,2,9997,1,1,8,1,1979,1,1,2,9997,1,1,8,2,NA,NA,NA,NA,3,NA,NA,NA,6,2,NA,1,1,1,NA,4,1,2,1,0,0,1,3,3,4,1
"13",1067,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,15,1,2,2,3,2,NA,1,1,6,3,2,0,1,24,1,24,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,2,3,2,2,3,2,4,3,1,1,2000,3,1,1,3,2,3,2,3,4,5,1,1,1,1,1,2,1,1,1,1,6,5,6,3,1,2,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,2,4,4,4,4,3,3,2,1,1,0,0,1,0,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,99999,NA,0,0,0,NA,0,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,4,27,25,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,160,42,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,3,3,3,3,1975,1,1,2,9997,1,1,6,2,1977,1,1,2,9997,1,3,6,7,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,6,1,2,1,1,1,1,2,3,3,1
"14",1068,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,50,1,2,2,2,2,NA,2,NA,6,2,3,0,0,NA,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,2,2,2,2,3,3,4,1,2,2,0,1,1,1,2,2,2,2,2,4,5,2,1,1,1,3,4,1,1,1,1,8,2,5,3,1,3,0,1,1,1,0,0,0,3,0,1,1,1,0,0,0,3,5,5,2,4,3,3,1,1,1,1,1,0,1,1,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2000,3.40000009536743,25,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,166,60,4,1,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,3,3,3,1976,1,1,2,NA,1,3,8,2,1977,3,1,2,1977,1,3,8,2,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,1,2,0,0,0,1,3,3,3,1
"15",1069,33,33,9,3,0,2,1,1,0,0,1,0,0,0,2,100,1,2,2,3,1,1,2,NA,6,3,3,0,1,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,0,1,1,1,1,1,1,0,NA,0,NA,2,2,2,2,2,2,5,1,2,1,2000,4,1,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,8,2,3,4,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,4,4,3,3,2,1,1,1,0,1,1,1,3,3,3,3,1,1,NA,0,NA,NA,NA,NA,NA,0,99999,0,0,0,0,NA,0,1,5,5,5,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2005,3.29999995231628,32,32,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,55,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,3,3,3,3,1969,1,1,1,NA,1,3,2,12,1969,1,1,2,2005,2,3,2,12,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,1,0,0,0,3,3,3,1
"16",1070,33,33,9,3,0,1,1,1,0,0,1,0,0,0,1,5,1,2,3,1,2,NA,2,NA,6,3,3,0,0,NA,1,1,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,1,NA,0,NA,0,NA,3,2,2,2,3,3,4,1,2,1,10000,1,0,NA,2,1,1,1,3,4,4,2,2,1,1,1,3,1,1,1,1,8,1,4,3,1,3,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,3,4,4,3,4,3,4,2,1,1,0,1,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,99999,NA,0,0,0,NA,0,1,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,0.300000011920929,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,11,12,158,54,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,1957,1,1,2,9997,1,3,6,13,1957,1,1,2,9997,1,3,7,13,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,1,4,1,2,1,1,0,1,3,3,3,1
"17",1071,33,33,9,3,0,1,1,1,0,0,0,0,0,0,1,50,1,3,3,2,1,1,2,NA,6,3,3,0,1,2,1,1,0,NA,1,1,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,3,2,2,2,2,3,4,3,1,1,1000,1,1,1,2,2,2,2,3,4,4,1,1,1,1,2,2,1,1,1,1,8,9,4,4,1,3,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,3,4,5,5,4,4,4,1,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,150,NA,150,0,0,0,0,0,0,0,0,0,0,NA,0,1,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2001,3,29,28,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,166,42,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,4,4,1972,1,1,2,1992,1,3,7,5,1973,1,1,2,1973,1,3,7,5,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,0,0,0,1,3,3,3,1
"18",1072,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,35,2,3,2,3,2,NA,1,1,6,2,6,0,1,11,1,12,0,NA,1,2,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,1,3,3,3,3,2,2,2,2,2,3,1,1700,4,1,1,2,2,3,2,3,4,5,2,2,2,1,3,4,1,1,1,1,7,9,7,4,1,3,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,4,3,3,2,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3.40000009536743,32,28,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,191,90,5,1,215,175,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,3,3,1970,1,1,2,NA,1,3,3,2,1973,1,1,2,NA,1,3,6,14,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,0,1,0,1,3,3,3,1
"19",1073,33,33,9,3,0,2,1,1,0,0,1,0,0,0,1,20,2,2,3,2,1,1,2,NA,6,3,1,0,1,1,1,1,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,2,2,3,2,3,3,4,2,1,1,3000,2,1,1,2,2,2,2,3,5,5,2,3,3,1,1,3,1,1,1,1,9,1,3,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,4,4,3,3,3,2,1,1,0,0,0,1,1,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,1,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3.09999990463257,44,36,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,170,50,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,3,3,3,3,1957,1,1,2,9997,1,1,7,14,1966,1,1,2,9997,1,3,4,14,NA,NA,NA,NA,4,2,4,2,6,2,6,1,1,1,1,4,1,2,1,1,1,1,3,3,4,1
"20",1074,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,20,1,2,3,2,2,NA,2,NA,6,1,4,0,1,5,1,14,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,3,3,3,3,3,3,2,4,2,1,200,2,1,1,2,2,2,3,4,4,5,1,1,1,1,2,3,1,1,1,1,7,12,7,4,1,3,0,1,1,1,0,1,0,3,0,1,1,1,0,1,0,3,5,5,4,4,3,4,2,1,1,0,1,1,1,1,3,3,3,3,1,1,200,0,100,100,0,0,0,0,0,0,0,0,0,NA,0,1,4,5,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2000,3.09999990463257,28,29,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,172,55,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,4,4,1973,1,1,3,1973,1,3,7,6,1971,1,1,3,1971,1,1,8,6,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,1,1,1,1,1,4,4,4,1
"21",1075,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,5,2,2,2,3,1,1,1,1,6,2,1,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,2,2,3,2,3,3,4,3,2,1,1000,1,1,1,3,3,3,3,3,4,4,2,2,1,1,2,2,1,1,1,1,8,2,3,3,1,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,3,4,4,2,3,3,3,2,1,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,200,0,200,NA,NA,NA,0,0,99999,0,0,0,0,NA,0,1,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,9997,5.69999980926514,27,27,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,45,5,1,275,300,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,1,0,0,4,3,3,3,1974,2,1,3,1993,1,1,8,3,1974,1,1,3,1993,1,1,8,2,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,1,2,1,0,1,0,3,2,4,1
"22",1076,33,33,9,3,0,2,1,0,0,0,0,0,0,0,1,25,1,3,2,1,2,NA,2,NA,6,3,3,0,0,NA,1,12,0,NA,1,8,0,NA,0,0,NA,1,3,0,NA,0,NA,0,NA,0,1,1,1,2,0,NA,1,2,0,NA,3,3,2,2,3,3,4,3,1,2,0,2,1,1,3,3,3,3,4,5,5,1,1,1,1,2,3,1,1,1,1,8,1,6,3,1,3,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,3,5,5,5,4,4,4,2,1,1,0,1,0,1,1,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,1,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,2.5,29,26,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,172,75,5,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,3,3,4,1972,1,1,2,9997,1,1,8,1,1975,1,1,2,9997,1,3,8,2,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,1,1,1,1,3,3,4,1
"23",1077,33,33,9,3,0,1,0,1,0,0,0,0,0,0,1,50,2,3,2,3,2,NA,2,NA,6,6,6,0,1,5,1,2,0,NA,0,NA,0,NA,0,1,5,0,NA,0,NA,0,NA,0,NA,0,1,2,1,2,0,NA,0,NA,0,NA,3,3,3,3,3,3,4,5,2,1,12000,3,1,1,3,3,3,3,5,5,5,1,1,1,1,1,3,1,1,1,1,8,2,5,3,1,4,0,1,1,0,0,1,0,3,0,1,1,0,0,0,0,3,5,5,2,3,2,3,2,1,1,0,0,0,1,0,3,3,3,3,1,1,256,0,200,56,0,0,0,0,99999,0,0,0,0,NA,0,1,4,2,3,3,1,1,0,0,0,0,0,0,0,0,0,4,1,3,9997,4.90000009536743,39,25,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,13,13,2,14,14,175,55,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,1,0,0,4,3,NA,4,1962,1,1,3,9997,1,1,8,2,1976,3,1,3,9997,1,3,8,13,NA,NA,NA,2,4,2,4,2,7,2,5,1,1,1,1,5,1,3,1,1,1,1,4,4,3,1
"24",1078,33,33,9,3,0,2,1,1,0,0,0,1,0,0,1,20,2,3,3,2,1,1,2,NA,6,2,1,0,0,NA,1,3,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,2,2,2,2,2,2,4,1,1,1,4500,3,1,1,3,2,2,3,5,5,5,1,1,1,1,2,1,1,1,1,1,9,13,7,3,3,3,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,3,5,5,5,4,4,4,1,1,1,0,1,0,1,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3.29999995231628,35,30,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,160,48,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,4,4,4,4,1967,1,1,2,9997,1,3,3,13,1971,2,1,2,2005,1,3,7,13,NA,NA,NA,NA,4,2,4,1,5,2,4,1,1,1,3,6,1,2,1,1,1,0,2,2,2,1
"25",1079,33,33,9,3,0,2,1,1,0,0,1,1,0,0,1,50,3,3,3,3,2,NA,1,1,6,4,4,0,1,3,1,4,0,NA,1,3,0,NA,0,1,2,1,1,0,NA,0,NA,0,NA,0,1,2,1,1,0,NA,1,1,0,NA,3,3,3,3,2,2,4,3,3,1,10000,1,2,1,3,3,3,3,4,3,5,2,1,1,1,1,2,1,2,1,1,5,2,6,3,1,3,0,1,1,1,0,1,0,4,0,1,1,1,0,0,0,2,5,4,2,3,3,3,2,1,1,0,1,0,1,1,3,2,3,3,1,1,293,0,154,0,83,0,56,0,99999,NA,0,0,0,NA,0,1,4,2,1,3,1,0,1,0,1,1,0,0,0,0,0,4,1,3,9997,2.59999990463257,26,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,158,43,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,4,4,NA,1,1,3,9997,NA,3,6,2,NA,1,1,3,9997,1,3,6,7,NA,NA,NA,NA,4,2,3,2,6,2,3,1,1,1,1,NA,1,2,1,1,1,1,3,3,3,1
"26",1080,33,33,9,3,0,1,1,1,0,0,0,1,1,1,1,0,4,3,3,1,2,NA,2,NA,6,4,4,0,0,NA,1,4,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,3,3,3,3,3,2,5,1,1,800,1,2,2,3,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,1,9,6,6,4,1,4,0,1,1,1,1,1,0,4,0,1,1,1,1,1,0,3,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,3,3,3,1,1,300,0,300,0,0,0,0,0,99999,0,0,0,0,NA,0,1,4,4,4,2,4,1,0,0,0,0,0,0,0,0,0,6,1,2,9997,3.79999995231628,30,31,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,185,60,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,4,4,4,4,1972,1,1,2,9997,1,1,8,1,1971,1,1,2,9997,1,3,8,13,NA,NA,NA,NA,4,2,3,2,NA,2,NA,1,1,1,1,5,1,2,1,1,0,1,3,3,3,1
"27",1081,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,10,1,2,3,1,2,NA,2,NA,6,1,2,0,1,2,1,2,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,3,2,4,5,1,1,2000,1,1,1,2,2,2,2,2,4,4,1,2,2,1,2,2,1,2,1,1,8,2,5,3,1,4,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,4,5,5,4,4,3,2,1,1,1,1,1,1,1,3,3,3,3,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,9997,3.59999990463257,29,23,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,175,65,5,1,425,425,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,3,3,3,3,1973,1,1,3,1991,1,1,8,1,1979,1,1,3,1998,1,1,8,2,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,1,2,1,1,1,1,3,3,4,1
"28",1082,33,33,9,3,0,2,0,1,0,0,0,0,0,0,1,10,1,2,2,2,2,NA,2,NA,6,3,3,0,0,NA,1,14,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,2,2,2,2,3,3,4,3,1,1,2500,1,1,0,3,3,3,3,3,5,4,2,2,1,1,2,3,1,1,1,1,8,1,4,3,1,3,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,3,3,5,3,3,4,2,1,1,0,0,0,1,0,3,3,3,3,1,1,NA,0,186,224,0,0,50,0,0,0,0,0,0,NA,0,1,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2001,3.90000009536743,29,25,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,65,4,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,50,0,0,0,1,0,0,0,4,3,3,4,1971,1,1,2,1992,1,1,9,1,1976,1,1,2,1992,1,3,7,6,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,1,2,1,2,1,0,0,0,3,3,3,1
"29",1083,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,100,3,3,3,2,2,NA,2,NA,6,3,3,0,0,NA,1,5,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,3,3,3,3,3,3,4,1,1,1,8000,3,1,1,3,3,3,3,4,5,5,1,1,1,1,2,2,1,1,1,1,9,4,5,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,3,2,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,350,0,250,100,0,0,0,0,0,0,0,0,0,NA,0,1,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3.70000004768372,28,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,46,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,4,4,3,4,1974,1,1,2,9997,1,1,8,2,1978,1,1,2,9997,1,1,8,5,NA,NA,NA,NA,3,2,3,2,6,2,7,1,1,1,1,4,1,2,1,1,1,1,4,4,4,1
"30",1084,33,33,9,3,0,2,1,1,0,0,0,0,0,0,1,20,1,2,2,2,2,NA,NA,NA,6,2,3,0,0,NA,1,4,0,NA,0,NA,0,NA,0,1,2,1,2,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,2,2,1,1,2,2,4,4,1,1,5000,1,1,1,2,2,2,2,3,4,5,1,1,1,1,1,3,1,1,1,1,8,4,7,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,4,4,4,3,3,2,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0,263,0,120,0,50,0,0,0,0,0,0,NA,0,1,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,9997,4.09999990463257,28,25,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,174,65,5,1,150,200,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,3,2,2,3,1973,1,1,3,9997,1,1,8,2,1976,1,1,3,9997,1,3,4,7,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,2,1,2,0,1,0,1,3,3,3,1
