"","ids","clsids","schids","ctyids","frame","subsample","sweight","fall","grade9","stcog","cog3pl","tr_chn","tr_mat","tr_eng","stdchn","stdmat","stdeng","a01","a02a","a02b","a03","a04","a05","a06","a07","a08","a09","a09a","a10","a11","a1201","a1202","a1203","a1204","a1205","a1206","a1207","a13","a14","a15","a15a","a15b","a16","a17","a1801","a1802","a1803","a1804","a1805","b01","b0201","b0202","b0203","b0204","b03","b0401","b0402","b0403","b0404","b0405","b0406","b0501","b0502","b0503","b0504","b06","b07","b08a","b08b","b09","b1001","b1002","b1003","b11","b12","b13","b14a1","b14a2","b14b1","b14b2","b15a1","b15a2","b15b1","b15b2","b15c1","b15c2","b15d1","b15d2","b15e1","b15e2","b15f1","b15f2","b15g1","b15g2","b16a1","b16a2","b16b1","b16b2","b16c1","b16c2","b16d1","b16d2","b16e1","b16e2","b16f1","b16f2","b16g1","b16g2","b1701","b1702","b18a","b18b","b1900","b1901","b1902","b1903","b1904","b1905","b1906","b1907","b1908","b1909","b1910","b1911","b2000","b2001","b2002","b2003","b2004","b2005","b2006","b2007","b2101","b2102","b2103","b2104","b2105","b2106","b2201","b2202","b2301","b2302","b2303","b2304","b2305","b2306","b2307","b2308","b24a1","b24b1","b24a2","b24b2","b24a3","b24b3","b24a4","b24b4","b24a5","b24b5","b2501","b2502","b2601","b2602","b2603","b27","b2801","b2802","b2803","b2804","b2805","b2806","b29","b30","b31","b32","b33","b34","b35","c01","c01a","c02","c03","c04","c05","c06","c07","c07a","c08","c09","c1001","c1002","c1003","c1101","c1102","c1103","c12","c1301","c1302","c1303","c1304","c1305","c1306","c1307","c1308","c1309","c14","c15","c16","c1701","c1702","c1703","c1704","c1705","c1706","c1707","c1708","c1709","c1710","c1711","c1712","c18","c19","c20b1","c20c1","c20d1","c20e1","c20b2","c20c2","c20d2","c20e2","c20b3","c20c3","c20d3","c20e3","c20b4","c20c4","c20d4","c20e4","c20b5","c20c5","c20d5","c20e5","c2101","c2102","c2103","c2104","c2105","c2106","c2107","c2108","c2109","c2110","c22","c23","c24","c25","c26a1","c26b1","c26a2","c26b2","c26a3","c26b3","c26a4","c26b4","c27","c28a1","c28b1","c28a2","c28b2","c28a3","c28b3","c28a4","c28b4","c29","c3000","c3001","c3002","c3003","c31","c32","c33","stsex","stsexflag","sthkplace","sthktype","stmigrant","stlb_4c","stlb_2c","st0","stbrd","steco_5c","steco_3c","stonly","stsib","stsibrank","stmedu","stfedu","stprhedu","stfdrunk","stprfight","stprrel","random_even_placement"
"11",1065,33,9,3,1,1,2503.97436523438,0,0,16,1.15545499324799,74,97,86.5,71.7708053588867,76.574462890625,71.7289047241211,2,2001,7,1,1,1,3,0,1,2,0,2,3,3,2,4,3,3,4,4,165,107,2,"","",2,5,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,6,6,4,4,3,1,1,2,1,4,2,2,30,2,0,0,30,0,0,0,30,1,0,0,0,0,20,0,20,0,20,1,0,0,30,1,30,0,30,1,0,1,30,4,3,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,3,2,2,2,1,1,1,3,2,2,1,1,1,2,1,3,2,3,2,3,3,1,1,1,1,6,6,6,6,6,6,4,2,7,2,5,6,3,1,3,6,0,0,0,0,1,1,15,1,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,2,2,2,1,1,1,2,1,3,3,4,2,4,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,1,1,1,1,1,1,7,5,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,6,6,6,1,1,2,1
"12",1066,33,9,3,1,1,2489.9326171875,0,0,17,1.78440701961517,74,100,91,71.7708053588867,78.9264144897461,73.9573669433594,1,2000,12,1,1,1,3,0,1,1,0,2,6,4,4,4,4,4,4,4,160,95,2,"","",2,4,1,1,1,1,1,2,0,2,0,0,2,0,0,1,1,1,0,1,1,0,0,5,5,6,3,3,1,1,1,1,4,2,1,0,2,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,30,2,0,0,0,0,30,0,0,0,0,0,30,3,3,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,3,3,3,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,6,6,1,6,6,6,5,1,9,3,11,6,3,1,4,6,0,0,0,0,1,1,5,1,4,2,3,3,2,3,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,2,10,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,9,5,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,4,1,4,0,3,2,2,2,1,5,5,5,1,1,1,1
"13",1067,33,9,3,1,1,2503.97436523438,0,0,7,-1.0484139919281,61,68,58,59.1538238525391,53.8389282226562,57.6153182983398,2,NA,NA,1,3,NA,NA,NA,NA,NA,0,3,6,4,4,4,3,3,3,2,NA,NA,3,"","",2,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,9,6,1,6,3,NA,NA,NA,1,5,2,1,30,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,4,3,3,3,3,3,3,3,3,1,3,1,2,1,2,2,3,2,3,3,3,1,2,2,NA,6,6,6,6,6,6,5,2,6,3,6,6,4,1,NA,6,0,0,0,0,2,NA,13,1,3,4,4,2,3,2,2,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,3,1,4,3,4,4,4,1,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,2,1,7,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,9,6,9,NA,NA,NA,1
"14",1068,33,9,3,1,1,2503.97436523438,0,0,15,1.0118750333786,76,93,94,73.7118759155273,73.4385299682617,75.443000793457,2,2000,12,3,1,2,3,0,1,2,6.80000019073486,2,3,3,4,4,3,4,3,4,167,120,1,"225","225",2,5,2,2,2,1,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,8,8,1,2,3,1,1,2,1,5,2,2,0,2,0,2,0,0,0,0,0,1,0,2,0,0,30,0,20,1,0,4,0,0,0,1,0,1,0,1,0,0,0,2,5,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,4,1,2,2,2,2,3,3,3,2,2,1,3,1,3,1,2,1,2,1,3,2,1,1,1,1,6,6,4,NA,2,3,5,2,7,3,9,4,3,1,2,6,0,0,0,0,1,3,10,1,4,4,3,2,3,3,3,4,4,4,2,1,3,2,2,2,1,NA,NA,1,1,1,1,1,4,4,4,2,4,1,1,2,5,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,3,1,9,9,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,8,8,8,1,1,2,1
"15",1069,33,9,3,1,1,2503.97436523438,0,0,16,1.45339000225067,85,97,93,82.4467086791992,76.574462890625,74.9477920532227,2,2001,2,1,2,1,3,1,1,2,0,2,3,3,3,3,3,3,3,3,164,108,1,"100","",2,3,2,2,2,2,2,2,1,NA,NA,NA,2,1,1,1,0,0,0,0,0,0,1,3,3,7,7,3,1,1,2,1,3,2,1,30,2,0,0,30,0,0,0,0,0,15,0,30,0,15,0,15,0,30,3,0,0,0,0,10,1,0,0,30,0,30,1,1,8,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,1,6,6,6,6,5,2,8,3,11,6,4,1,2,6,0,0,0,0,1,3,4,NA,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,3,1,3,3,3,1,3,1,1,2,5,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,6,5,4,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,3,3,3,3,1,1,2,1
"16",1070,33,9,3,1,1,2503.97436523438,0,0,11,0.161778002977371,76,82,93,73.7118759155273,64.8147048950195,74.9477920532227,2,2000,11,1,3,1,NA,2,1,1,0,2,3,3,2,3,2,2,2,4,158,112,1,"175","200",2,4,1,1,2,1,1,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,7,7,7,7,3,1,1,2,2,3,2,3,20,2,10,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,5,0,0,0,2,0,0,0,0,0,3,10,1,1,8,30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,2,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,1,2,1,3,3,3,1,6,1,3,1,3,1,3,2,7,3,11,6,2,1,5,8,0,0,0,0,1,2,10,1,2,3,1,2,2,2,2,2,3,3,2,2,3,2,2,3,1,2,1,1,1,1,2,2,3,3,3,2,2,1,1,2,5,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,8,4,3,3,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,1,7,7,7,1,1,2,1
"17",1071,33,9,3,1,1,2503.97436523438,0,0,16,1.35752499103546,83,95,100,80.5056381225586,75.0064926147461,78.4142837524414,2,2001,5,1,1,1,NA,3,1,1,0,3,6,4,4,4,4,3,4,4,161,72,3,"","",2,3,2,2,2,2,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,8,7,2,9,3,1,1,2,1,5,2,1,20,1,1,0,0,0,0,0,50,1,30,0,0,0,0,0,30,0,0,0,0,1,1,2,50,0,0,0,0,1,0,5,4,8,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,4,4,3,3,3,3,2,2,1,1,3,2,3,2,3,2,3,2,3,1,3,3,2,3,3,1,6,6,6,6,6,4,5,1,9,1,10,3,4,1,3,7,0,0,0,0,1,1,1,2,4,4,4,3,4,4,5,4,4,4,3,3,4,3,4,3,1,2,1,1,1,1,2,1,4,4,4,4,4,1,1,2,5,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,3,3,3,1,1,1,1,1,1,1,9,4,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,8,7,8,1,1,2,1
"18",1072,33,9,3,1,1,2489.9326171875,0,0,9,0.284853994846344,65,75,67,63.0359725952148,59.3268127441406,62.0722389221191,1,2000,11,1,1,1,2,0,1,2,0,2,6,3,4,4,4,3,3,3,181,190,2,"","",2,5,2,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,3,3,2,2,NA,1,1,2,1,3,2,2,0,3,0,0,0,2,0,0,0,0,30,0,0,0,0,0,50,1,0,0,0,1,0,2,0,2,0,1,0,3,0,2,2,7,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,1,2,1,1,6,5,5,5,3,4,4,3,7,3,9,6,4,2,NA,7,0,0,0,0,1,3,30,1,3,3,2,3,3,2,3,4,4,3,4,3,4,3,3,4,1,1,1,1,1,2,4,2,4,4,4,4,NA,1,1,2,5,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,3,3,1,1,1,1,1,1,1,9,9,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,1,NA,NA,3,3,3,1,1,2,1
"19",1073,33,9,3,1,1,2489.9326171875,0,0,10,0.0418840013444424,59,84,69,57.2127494812012,66.3826675415039,63.0626678466797,1,2001,5,1,1,1,3,9,1,2,8,1,5,NA,NA,NA,NA,NA,NA,NA,156,88,3,"","",2,5,1,1,1,1,1,2,0,0,2,1,3,1,1,1,0,0,0,0,0,0,1,3,7,10,4,3,NA,NA,NA,1,5,2,1,NA,3,NA,NA,30,2,NA,3,NA,NA,0,NA,0,1,NA,NA,30,1,NA,5,NA,1,NA,1,NA,0,0,2,NA,1,NA,3,3,9,30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,2,6,6,4,5,3,1,5,2,9,1,1,2,4,1,4,6,0,0,0,1,1,3,54,1,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,10,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,3,3,3,1,1,2,2,1,2,1,9,3,2,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,3,2,3,7,7,NA,NA,NA,1
"20",1074,33,9,3,1,1,2503.97436523438,0,0,14,1.06755304336548,78,97,97,75.6529541015625,76.574462890625,76.9286422729492,2,2000,9,1,1,1,2,0,1,2,6.40000009536743,2,3,3,4,4,3,4,4,4,172,110,2,"","",2,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,8,8,1,6,3,1,1,2,1,4,2,1,45,1,45,0,30,1,30,0,0,1,0,0,30,1,0,1,0,4,0,3,30,1,0,2,0,0,30,1,30,1,0,3,5,9,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,1,1,3,3,1,2,2,1,6,6,6,6,3,4,5,4,9,2,9,4,4,1,3,7,0,0,0,0,1,1,2,1,4,2,4,3,3,3,5,4,4,4,3,3,4,3,3,3,2,2,2,1,1,1,2,1,4,4,3,3,2,1,1,2,10,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,9,3,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,8,8,8,1,1,2,1
"21",1075,33,9,3,1,1,2503.97436523438,0,0,13,0.729174971580505,77,94,90,74.6824188232422,74.2225112915039,73.4621505737305,2,2001,9,2,1,1,3,0,1,1,0,2,3,4,4,4,4,4,4,4,165,86,1,"150","150",2,3,3,1,3,1,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,8,8,1,2,3,1,1,2,1,5,2,1,5,1,30,1,30,0,0,1,0,0,30,0,0,0,0,1,30,1,30,2,0,1,30,1,0,0,30,0,0,2,0,4,3,7,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,4,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,1,1,6,6,6,6,5,4,5,4,7,1,3,4,4,1,3,6,0,0,0,0,1,1,3,1,4,4,4,4,3,4,4,4,4,4,3,3,4,3,3,3,2,2,2,1,1,1,3,1,3,3,4,4,3,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,9,3,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,8,8,8,1,1,2,1
"22",1076,33,9,3,1,1,2489.9326171875,0,0,11,-0.0386000014841557,68,89,76.5,65.9475860595703,70.3025894165039,66.7767715454102,1,2001,5,1,3,1,2,0,1,1,0,3,3,4,4,4,4,4,4,4,160,150,2,"","",2,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,8,8,2,1,3,1,1,2,1,5,2,0,30,0,0,1,0,0,0,0,0,1,0,3,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,2,2,2,1,6,6,6,NA,2,6,5,1,9,4,1,4,4,1,4,6,0,0,0,0,1,1,35,1,4,3,2,3,2,1,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,4,1,4,4,4,4,4,1,1,2,10,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,9,1,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,1,NA,NA,8,8,8,1,1,2,1
"23",1077,33,9,3,1,1,2489.9326171875,0,0,14,1.14757096767426,59,87,92,57.2127494812012,68.734619140625,74.4525756835938,1,2001,8,1,1,1,3,0,1,2,7.80000019073486,2,3,4,4,4,4,4,4,4,167,106,3,"","",2,5,1,1,1,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,8,9,2,2,3,1,1,2,1,4,2,2,30,1,20,1,20,0,0,0,30,0,30,0,0,0,0,0,20,1,30,1,0,2,0,1,0,0,20,0,30,1,0,5,5,8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,3,4,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,6,6,5,5,5,4,5,2,9,4,2,4,3,1,3,6,0,0,0,0,1,1,7,1,4,4,4,3,3,3,3,4,4,4,3,3,3,2,1,2,2,2,2,1,1,1,2,2,NA,3,4,4,4,1,1,2,12,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,3,3,3,1,1,1,1,1,1,1,9,2,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,2,1,3,8,9,9,1,1,2,1
"24",1078,33,9,3,1,1,2503.97436523438,0,0,15,1.21841704845428,82,92,87,79.5351028442383,72.654541015625,71.9765090942383,2,2001,6,2,1,1,NA,0,1,2,0,2,4,4,3,4,4,4,4,4,156,92,3,"","",2,5,1,2,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,0,0,1,4,3,9,9,4,1,1,2,1,5,2,1,15,0,0,0,0,0,0,1,0,12,0,0,30,1,0,7,0,0,10,3,0,2,0,9,0,0,0,0,20,1,0,5,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,4,4,2,2,2,2,2,2,2,1,3,2,3,1,3,1,3,2,3,1,3,3,1,1,1,1,6,6,6,6,6,6,5,2,9,2,10,4,4,1,3,6,0,0,0,2,1,1,1,1,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,3,1,4,4,4,4,4,1,1,2,17,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,3,3,3,1,1,1,1,1,1,1,9,1,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,4,3,4,1,1,2,1
"25",1079,33,9,3,1,1,2489.9326171875,0,0,13,0.105824001133442,52,74,20,50.4189910888672,58.5428314208984,38.7972068786621,1,2000,9,1,3,1,2,0,1,1,0,2,3,1,2,3,3,4,4,3,143,63,3,"","",1,4,5,5,5,5,5,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,3,7,7,6,3,2,1,2,2,5,2,3,15,2,30,3,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,4,0,0,0,0,0,1,0,2,0,0,45,1,5,8,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,3,3,2,2,3,2,NA,2,3,2,3,3,3,2,3,2,3,3,3,3,1,1,2,1,6,4,6,4,4,4,5,3,3,5,11,3,2,1,3,6,0,0,0,0,1,1,35,1,3,3,1,3,2,1,1,3,3,2,1,1,1,1,1,1,2,2,2,1,1,2,3,3,4,4,4,4,3,2,1,2,15,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,9,3,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,3,2,1,NA,NA,3,7,7,2,1,2,1
"26",1080,33,9,3,1,1,2489.9326171875,0,0,15,1.32401597499847,79,100,88.5,76.6234893798828,78.9264144897461,72.7193298339844,1,2000,11,1,1,1,2,0,1,2,7.19999980926514,2,6,4,4,4,4,4,4,2,175,120,3,"","",2,4,3,2,4,5,2,1,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,1,8,8,7,1,3,1,1,2,1,5,2,1,0,3,0,1,0,1,30,1,0,3,0,3,0,0,30,5,0,3,0,5,0,0,30,3,0,4,0,0,30,5,0,5,5,10,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,6,6,6,6,6,6,5,2,7,1,11,6,4,2,NA,6,0,0,0,0,1,1,10,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,4,4,4,4,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,4,3,1,NA,NA,8,8,8,1,1,2,1
"27",1081,33,9,3,1,1,2489.9326171875,0,0,12,0.198180004954338,79,95,96,76.6234893798828,75.0064926147461,76.4334335327148,1,2001,8,1,1,1,3,0,1,2,0,3,3,3,3,4,3,4,4,4,167,120,2,"","",2,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,1,4,8,1,1,3,1,1,2,1,5,2,1,30,1,30,0,30,0,0,1,0,2,0,0,0,0,0,1,30,0,30,2,0,2,0,2,0,0,0,0,0,1,0,3,3,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,4,4,NA,6,5,4,5,3,4,5,2,8,3,1,4,3,1,3,6,0,0,0,0,1,1,14,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,2,1,3,3,3,3,4,1,1,2,2,1,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,8,1,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,1,0,1,0,3,2,1,NA,NA,4,8,8,1,1,2,1
"28",1082,33,9,3,1,1,2489.9326171875,0,0,9,0.0593819990754128,60,85,76.5,58.1832847595215,67.1666564941406,66.7767715454102,1,2001,7,1,1,1,3,0,1,2,0,1,3,4,4,4,2,2,3,3,160,110,3,"","",2,2,3,2,2,1,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,9,2,1,3,1,1,2,1,4,2,1,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,1,9,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,NA,3,3,3,3,2,2,3,3,3,1,3,1,3,1,3,1,3,1,2,2,2,1,1,1,6,6,1,6,3,3,4,3,8,4,11,6,4,1,4,6,0,0,0,1,1,1,36,1,2,2,4,2,2,2,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,1,3,3,3,2,3,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,8,1,4,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,2,1,4,0,3,2,2,2,2,3,9,9,1,1,2,1
"29",1083,33,9,3,1,1,2503.97436523438,0,0,13,0.744665026664734,71,90,93,68.8591918945312,71.0865707397461,74.9477920532227,2,2001,5,1,1,1,2,0,1,2,0,3,3,4,4,4,4,3,3,4,160,90,2,"","",NA,5,2,1,2,1,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,1,1,2,1,5,2,5,30,7,NA,1,NA,0,0,NA,30,NA,40,0,0,0,0,NA,30,2,NA,2,30,1,NA,1,NA,0,0,0,0,1,NA,4,3,8,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,6,5,6,5,5,3,5,1,8,5,2,3,3,1,3,6,0,0,0,0,1,1,4,1,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,3,1,4,3,4,3,4,1,1,2,10,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,8,2,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,4,3,1,NA,NA,7,7,7,1,1,2,1
